postcode;woonplaats;provincie;latitude;longitude
5621;Eindhoven;Noord-Brabant;51.45406766;5.46107582
5622;Eindhoven;Noord-Brabant;51.46116653;5.461580436
5623;Eindhoven;Noord-Brabant;51.45965738;5.475630922
5624;Eindhoven;Noord-Brabant;51.47094126;5.459398533
5625;Eindhoven;Noord-Brabant;51.47217645;5.474219537
5626;Eindhoven;Noord-Brabant;51.46851415;5.443613691
5627;Eindhoven;Noord-Brabant;51.48448818;5.450398205
5628;Eindhoven;Noord-Brabant;51.48180721;5.469233543
5629;Eindhoven;Noord-Brabant;51.48577665;5.484052873
5631;Eindhoven;Noord-Brabant;51.45876621;5.493175799
5632;Eindhoven;Noord-Brabant;51.48112021;5.500076646
5633;Eindhoven;Noord-Brabant;51.48703708;5.491641898
5641;Eindhoven;Noord-Brabant;51.44511301;5.508558002
5642;Eindhoven;Noord-Brabant;51.43776468;5.51720274
5643;Eindhoven;Noord-Brabant;51.42004475;5.497379239
5644;Eindhoven;Noord-Brabant;51.41724229;5.494463669
5645;Eindhoven;Noord-Brabant;51.42252906;5.505656323
5646;Eindhoven;Noord-Brabant;51.41746907;5.511927592
5647;Eindhoven;Noord-Brabant;51.4218049;5.522948427
5651;Eindhoven;Noord-Brabant;51.47195665;5.412520475
5652;Eindhoven;Noord-Brabant;51.44394643;5.436261744
5653;Eindhoven;Noord-Brabant;51.42927863;5.455030338
5654;Eindhoven;Noord-Brabant;51.41802207;5.44860255
5655;Eindhoven;Noord-Brabant;51.4138463;5.446898014
5656;Eindhoven;Noord-Brabant;51.41190091;5.462346406
5657;Eindhoven;Noord-Brabant;51.45354613;5.401692029
5658;Eindhoven;Noord-Brabant;51.43984922;5.416148724
5660;Geldrop;Noord-Brabant;51.4138651;5.560252949
5661;Geldrop;Noord-Brabant;51.42703936;5.538198587
5662;Geldrop;Noord-Brabant;51.42645578;5.550256749
5663;Geldrop;Noord-Brabant;51.42044202;5.542390774
5664;Geldrop;Noord-Brabant;51.4198535;5.558561338
5665;Geldrop;Noord-Brabant;51.42007049;5.582748111
5666;Geldrop;Noord-Brabant;51.42510042;5.570975648
5667;Geldrop;Noord-Brabant;51.43217942;5.574579533
5670;Nuenen;Noord-Brabant;51.47570912;5.539322612
5671;Nuenen;Noord-Brabant;51.47671936;5.550084352
5672;Nuenen;Noord-Brabant;51.46404331;5.540107713
5673;Nuenen;Noord-Brabant;51.46608871;5.563836585
5674;Nuenen;Noord-Brabant;51.48409176;5.568491403
5680;Best;Noord-Brabant;51.5081402;5.389654069
5681;Best;Noord-Brabant;51.52021686;5.413527741
5682;Best;Noord-Brabant;51.51732846;5.385927872
5683;Best;Noord-Brabant;51.50998448;5.402726195
5684;Best;Noord-Brabant;51.49455658;5.393284896
5685;Best;Noord-Brabant;51.50037803;5.379834415
5688;Oirschot;Noord-Brabant;51.51166812;5.349097673
5689;Oirschot;Noord-Brabant;51.49879126;5.314820335
5690;Son;Noord-Brabant;51.51494527;5.491015343
5691;Son en Breugel;Noord-Brabant;51.51502587;5.486063732
5692;Son en Breugel;Noord-Brabant;51.52795655;5.47477828
5694;Son en Breugel;Noord-Brabant;51.52128271;5.518152025
5700;Helmond;Noord-Brabant;51.48670836;5.662183267
5701;Helmond;Noord-Brabant;51.48444261;5.657909062
5702;Helmond;Noord-Brabant;51.49421353;5.65994724
5703;Helmond;Noord-Brabant;51.47533379;5.680901877
5704;Helmond;Noord-Brabant;51.46919895;5.704405259
5705;Helmond;Noord-Brabant;51.470113;5.684792981
5706;Helmond;Noord-Brabant;51.4597815;5.615616362
5707;Helmond;Noord-Brabant;51.47100193;5.637823947
5708;Helmond;Noord-Brabant;51.45324507;5.613184237
5709;Helmond;Noord-Brabant;51.47680059;5.698328227
5710;Someren;Noord-Brabant;51.38284944;5.709409335
5711;Someren;Noord-Brabant;51.39121676;5.722314449
5712;Someren;Noord-Brabant;51.38090109;5.703714286
5715;Lierop;Noord-Brabant;51.41994105;5.680045412
5720;Asten;Noord-Brabant;51.4053397;5.754009768
5721;Asten;Noord-Brabant;51.40688198;5.745147078
5724;Ommel;Noord-Brabant;51.42542997;5.716659119
5725;Heusden;Noord-Brabant;51.37014072;5.8270058
5730;Mierlo;Noord-Brabant;51.4377645;5.598385072
5731;Mierlo;Noord-Brabant;51.44548611;5.629987567
5735;Aarle-Rixtel;Noord-Brabant;51.51180235;5.645603278
5737;Lieshout;Noord-Brabant;51.5197078;5.598926877
5738;Mariahout;Noord-Brabant;51.53249395;5.582102411
5740;Beek en Donk;Noord-Brabant;51.53466044;5.630608169
5741;Beek en Donk;Noord-Brabant;51.52786851;5.627622097
5750;Deurne;Noord-Brabant;51.46479014;5.803095657
5751;Deurne;Noord-Brabant;51.46628761;5.785484079
5752;Deurne;Noord-Brabant;51.4951029;5.82749004
5753;Deurne;Noord-Brabant;51.44798068;5.799373958
5754;Deurne;Noord-Brabant;51.46728438;5.806881558
5756;Vlierden;Noord-Brabant;51.44529521;5.760241411
5757;Liessel;Noord-Brabant;51.40676263;5.834866493
5758;Neerkant;Noord-Brabant;51.3695575;5.867397488
5759;Helenaveen;Noord-Brabant;51.39840828;5.918154532
5760;Bakel;Noord-Brabant;51.50456524;5.745505079
5761;Bakel;Noord-Brabant;51.49959122;5.731211753
5763;Milheeze;Noord-Brabant;51.50155333;5.775748054
5764;De Rips;Noord-Brabant;51.53590074;5.828545107
5766;Griendtsveen;Limburg;51.44832392;5.902530831
5768;Meijel;Limburg;51.34142661;5.891910468
5800;Venray;Limburg;51.52246241;5.974071035
5801;Venray;Limburg;51.52099725;5.962021897
5802;Venray;Limburg;51.51757467;5.985296451
5803;Venray;Limburg;51.53294954;5.996176843
5804;Venray;Limburg;51.53900578;5.985123776
5807;Oostrum;Limburg;51.53285321;6.021607184
5808;Oirlo;Limburg;51.50878664;6.037839311
5809;Leunen;Limburg;51.51101493;5.97751612
5811;Castenray;Limburg;51.49265742;6.042911575
5812;Heide;Limburg;51.50610264;5.949477018
5813;Ysselsteyn;Limburg;51.4896084;5.891992245
5814;Veulen;Limburg;51.49170518;5.959576192
5815;Merselo;Limburg;51.5218776;5.922681047
5816;Vredepeel;Limburg;51.55298039;5.86717455
5817;Smakt;Limburg;51.56460757;6.006069944
5820;Vierlingsbeek;Noord-Brabant;52.08741024;4.65582715
5821;Vierlingsbeek;Noord-Brabant;51.59133013;6.016330885
5823;Maashees;Noord-Brabant;51.56910935;6.028447133
5824;Holthees;Noord-Brabant;51.57342048;6.007331019
5825;Overloon;Noord-Brabant;51.57796237;5.965097711
5826;Groeningen;Noord-Brabant;51.6103417;5.994863703
5827;Vortum-Mullem;Noord-Brabant;51.60715337;5.966357732
5830;Boxmeer;Noord-Brabant;51.64671509;5.934158163
5831;Boxmeer;Noord-Brabant;51.64312038;5.92921981
5835;Beugen;Noord-Brabant;51.67291152;5.937275129
5836;Sambeek;Noord-Brabant;51.63993731;5.9641566
5840;Oploo;Noord-Brabant;51.60963219;5.875249142
5841;Oploo;Noord-Brabant;51.60966064;5.870596309
5843;Westerbeek;Noord-Brabant;51.57208049;5.845050377
5844;Stevensbeek;Noord-Brabant;51.60671176;5.925696133
5845;Sint Anthonis;Noord-Brabant;51.62851345;5.874643691
5846;Ledeacker;Noord-Brabant;51.63844486;5.875060873
5851;Afferden L;Flevoland;51.63515535;6.015891059
5853;Siebengewald;Limburg;51.65407191;6.10298849
5854;Bergen L;Limburg;51.60096898;6.031601942
5855;Well L;Limburg;51.55780575;6.088236042
5856;Wellerlooi;Limburg;51.53638648;6.131228185
5860;Wanssum;Limburg;52.08741024;4.65582715
5861;Wanssum;Limburg;51.53623035;6.083156828
5862;Geijsteren;Limburg;51.54775913;6.045778094
5863;Blitterswijck;Limburg;51.5324037;6.100278478
5864;Meerlo;Limburg;51.51263695;6.083657876
5865;Tienray;Limburg;51.49168111;6.087842154
5866;America;Limburg;51.43814138;5.984096591
5871;Broekhuizenvorst;Limburg;51.49599932;6.14366426
5872;Broekhuizen;Limburg;51.48360848;6.162890244
5900;Venlo;Limburg;51.36910446;6.173956219
5901;Venlo;Limburg;52.08741024;4.65582715
5902;Venlo;Limburg;51.36910446;6.173956219
5911;Venlo;Limburg;51.36866599;6.170209554
5912;Venlo;Limburg;51.35377491;6.173207559
5913;Venlo;Limburg;51.36495185;6.178577633
5914;Venlo;Limburg;51.37580423;6.178757304
5915;Venlo;Limburg;51.35684919;6.191228307
5916;Venlo;Limburg;51.37983697;6.195247368
5921;Venlo;Limburg;51.36778161;6.147043389
5922;Venlo;Limburg;51.3776567;6.140331462
5923;Venlo;Limburg;51.36151035;6.141534542
5924;Venlo;Limburg;51.36557542;6.126376237
5925;Venlo;Limburg;51.3729079;6.128235633
5926;Venlo;Limburg;51.36090908;6.128963301
5927;Venlo;Limburg;51.37705589;6.116734196
5928;Venlo;Limburg;51.37842475;6.148078395
5930;Tegelen;Limburg;51.33985137;6.145097253
5931;Tegelen;Limburg;51.3371967;6.132980949
5932;Tegelen;Limburg;51.33314145;6.159015275
5935;Steyl;Limburg;51.33090988;6.126629936
5940;Velden;Limburg;51.4219377;6.167979032
5941;Velden;Limburg;51.4113499;6.174551419
5943;Lomm;Limburg;51.44620785;6.167759451
5944;Arcen;Limburg;51.482722;6.182162998
5950;Belfeld;Limburg;51.31972291;6.115363493
5951;Belfeld;Limburg;51.29797622;6.116122767
5953;Reuver;Limburg;51.2927261;6.096155713
5954;Beesel;Limburg;51.27068668;6.044579984
5960;Horst;Limburg;51.45571123;6.05068642
5961;Horst;Limburg;51.44890797;6.051405755
5962;Melderslo;Limburg;51.45733248;6.091874763
5963;Hegelsom;Limburg;51.4381528;6.036679033
5964;Meterik;Limburg;51.45419626;6.021352688
5966;America;Limburg;51.43911846;5.996029956
5970;Grubbenvorst;Limburg;51.41904397;6.143258721
5971;Grubbenvorst;Limburg;51.41759379;6.143631315
5973;Lottum;Limburg;51.46198991;6.157179825
5975;Sevenum;Limburg;51.40961522;6.038171758
5976;Kronenberg;Limburg;51.4149576;5.997787962
5977;Evertsoord;Limburg;51.41541912;5.947275899
5980;Panningen;Limburg;51.32861325;5.983165522
5981;Panningen;Limburg;51.32438761;5.980163408
5984;Koningslust;Limburg;51.35790966;5.998897372
5985;Grashoek;Limburg;51.37064318;5.934507593
5986;Beringe;Limburg;51.33391953;5.95043139
5987;Egchel;Limburg;51.31545781;5.970732856
5988;Helden;Limburg;51.32190641;6.002326914
5990;Baarlo;Limburg;51.33648355;6.098324597
5991;Baarlo;Limburg;51.32959936;6.081535372
5993;Maasbree;Limburg;51.35774396;6.047465554
5995;Kessel;Limburg;51.28201942;6.017496116
6000;Weert;Limburg;51.25349485;5.714734058
6001;Weert;Limburg;51.25019758;5.696079122
6002;Weert;Limburg;51.25865882;5.697650789
6003;Weert;Limburg;51.28003046;5.716853142
6004;Weert;Limburg;51.25706669;5.724365131
6005;Weert;Limburg;51.21395371;5.72721805
6006;Weert;Limburg;51.24659385;5.70247295
6011;Ell;Limburg;51.22258843;5.789251337
6012;Haler;Limburg;51.18721674;5.782456952
6013;Hunsel;Limburg;51.18924851;5.814981062
6014;Ittervoort;Limburg;51.16946858;5.816174188
6015;Neeritter;Limburg;51.16584284;5.802426668
6017;Thorn;Limburg;51.16793251;5.840976124
6019;Wessem;Limburg;51.16353378;5.880356062
6020;Budel;Noord-Brabant;51.26290599;5.574729702
6021;Budel;Noord-Brabant;51.27061243;5.571346404
6023;Budel-Schoot;Noord-Brabant;51.25028617;5.569021693
6024;Budel-Dorplein;Noord-Brabant;51.23786009;5.573149945
6026;Maarheeze;Noord-Brabant;51.31584507;5.612844224
6027;Soerendonk;Noord-Brabant;51.30824534;5.597485291
6028;Gastel;Noord-Brabant;51.28651962;5.55537043
6029;Sterksel;Noord-Brabant;51.34993641;5.60981068
6030;Nederweert;Limburg;51.28927528;5.771104023
6031;Nederweert;Limburg;51.32384264;5.746577051
6034;Nederweert-Eind;Limburg;51.27340583;5.774606739
6035;Ospel;Limburg;51.29677369;5.785329326
6037;Kelpen-Oler;Limburg;51.20735842;5.831309928
6039;Stramproy;Limburg;51.19612658;5.717320714
6040;Roermond;Limburg;51.21353189;6.00120935
6041;Roermond;Limburg;51.18303459;5.977065892
6042;Roermond;Limburg;51.20176169;6.016059411
6043;Roermond;Limburg;51.18568443;6.001569949
6044;Roermond;Limburg;51.18277625;6.009606272
6045;Roermond;Limburg;51.17789105;5.995175022
6049;Herten;Limburg;51.17947865;5.968707375
6050;Maasbracht;Limburg;51.15112527;5.892686854
6051;Maasbracht;Limburg;51.13976064;5.888860227
6060;Posterholt;Limburg;51.11769931;6.035867354
6061;Posterholt;Limburg;51.12841034;6.026424796
6063;Vlodrop;Limburg;51.13075869;6.071335018
6065;Montfort;Limburg;51.1301828;5.948473768
6067;Linne;Limburg;51.15799339;5.947985565
6070;Swalmen;Limburg;51.20312618;5.99622425
6071;Swalmen;Limburg;51.22379128;6.025299259
6074;Melick;Limburg;51.16105022;6.016479271
6075;Herkenbosch;Limburg;51.15453793;6.068801621
6077;Sint Odilienberg;Limburg;51.14807306;5.986512417
6080;Haelen;Limburg;51.22696582;5.949900456
6081;Haelen;Limburg;51.23355824;5.951267817
6082;Buggenum;Limburg;51.23132114;5.973344974
6083;Nunhem;Limburg;51.24431213;5.959833979
6085;Horn;Limburg;51.20905068;5.948203668
6086;Neer;Limburg;51.25890361;5.999772219
6088;Roggel;Limburg;51.2619284;5.930658157
6089;Heibloem;Limburg;51.29921402;5.900744264
6091;Leveroy;Limburg;51.24760459;5.840909813
6092;Leveroy;Limburg;51.24681804;5.84881257
6093;Heythuysen;Limburg;51.27712326;5.87261039
6095;Baexem;Limburg;51.22431979;5.879223987
6096;Grathem;Limburg;51.19272732;5.845321279
6097;Heel;Limburg;51.18324871;5.902061089
6099;Beegden;Limburg;51.19098173;5.921881355
6100;Echt;Limburg;51.10820706;5.855439193
6101;Echt;Limburg;51.09998943;5.880520604
6102;Echt;Limburg;51.09851283;5.891120875
6104;Koningsbosch;Limburg;51.0736048;5.959169803
6105;Maria Hoop;Limburg;51.08538858;5.963500679
6107;Stevensweert;Limburg;51.12951249;5.852349308
6109;Ohe en Laak;Limburg;51.11135575;5.832383179
6111;Sint Joost;Limburg;51.11156057;5.901522763
6112;Sint Joost;Limburg;51.11388286;5.901705452
6114;Susteren;Limburg;51.06950234;5.862554275
6116;Roosteren;Limburg;51.08059468;5.829928451
6118;Nieuwstadt;Limburg;51.03901849;5.856400764
6120;Born;Limburg;51.03396359;5.802379045
6121;Born;Limburg;51.03424689;5.813275695
6122;Buchten;Limburg;51.04393936;5.808006375
6123;Holtum;Limburg;51.04746512;5.821203312
6124;Papenhoven;Limburg;51.04629949;5.791958191
6125;Obbicht;Limburg;51.03063256;5.779557548
6127;Grevenbicht;Limburg;51.04200213;5.775289161
6129;Urmond;Limburg;50.99223619;5.764313473
6130;Sittard;Limburg;50.99622002;5.856699476
6131;Sittard;Limburg;50.99533566;5.861716665
6132;Sittard;Limburg;50.99334422;5.892502711
6133;Sittard;Limburg;50.987169;5.854712903
6134;Sittard;Limburg;50.99553255;5.85714145
6135;Sittard;Limburg;51.0127137;5.857405864
6136;Sittard;Limburg;51.01226826;5.866306225
6137;Sittard;Limburg;50.99745297;5.877861343
6141;Limbricht;Limburg;51.01011165;5.837687227
6142;Einighausen;Limburg;51.00440968;5.825526818
6143;Guttecoven;Limburg;51.01267985;5.819256729
6151;Munstergeleen;Limburg;50.97042942;5.853403749
6153;Windraak;Limburg;50.97128798;5.888982656
6155;Puth;Limburg;50.95087844;5.873781579
6160;Geleen;Limburg;50.96617557;5.82431197
6161;Geleen;Limburg;50.9657061;5.825508023
6162;Geleen;Limburg;50.97595677;5.831007825
6163;Geleen;Limburg;50.98468414;5.818125345
6164;Geleen;Limburg;50.95013725;5.828711792
6165;Geleen;Limburg;50.96294239;5.829181767
6166;Geleen;Limburg;50.96782491;5.841650987
6167;Geleen;Limburg;51.01080224;5.799759732
6170;Stein;Limburg;50.97987036;5.777482707
6171;Stein;Limburg;50.96408979;5.775358764
6174;Sweikhuizen;Limburg;50.9544814;5.84638928
6176;Spaubeek;Limburg;50.94411285;5.841489423
6180;Elsloo;Limburg;52.08741024;4.65582715
6181;Elsloo;Limburg;50.95388173;5.776165078
6190;Beek;Limburg;50.93963927;5.793053546
6191;Beek;Limburg;50.93780326;5.801916667
6199;Maastricht-Airport;Limburg;50.91379029;5.779773968
6200;Maastricht;Limburg;50.8580656;5.694057444
6201;Maastricht;Limburg;50.8580656;5.694057444
6202;Maastricht;Limburg;50.8580656;5.694057444
6203;Maastricht;Limburg;50.8580656;5.694057444
6211;Maastricht;Limburg;50.85361479;5.692005743
6212;Maastricht;Limburg;50.8404018;5.685460782
6213;Maastricht;Limburg;50.82331331;5.668301388
6214;Maastricht;Limburg;50.84676669;5.67813739
6215;Maastricht;Limburg;50.84148782;5.651311183
6216;Maastricht;Limburg;50.85403824;5.654126731
6217;Maastricht;Limburg;50.85741506;5.665755548
6218;Maastricht;Limburg;50.86146823;5.660093325
6219;Maastricht;Limburg;50.85947495;5.682701356
6221;Maastricht;Limburg;50.84120614;5.703734035
6222;Maastricht;Limburg;50.87749682;5.709292232
6223;Maastricht;Limburg;50.89594013;5.704790329
6224;Maastricht;Limburg;50.85499248;5.714657061
6225;Maastricht;Limburg;50.85838046;5.726914623
6226;Maastricht;Limburg;50.84563176;5.729146401
6227;Maastricht;Limburg;50.8330719;5.725022429
6228;Maastricht;Limburg;50.82390796;5.722794097
6229;Maastricht;Limburg;50.83437415;5.703660645
6230;Meerssen;Limburg;50.88114791;5.744812728
6231;Meerssen;Limburg;50.88464846;5.754280154
6235;Ulestraten;Limburg;50.90653097;5.778656346
6237;Moorveld;Limburg;50.92078708;5.765025033
6240;Bunde;Limburg;50.89369871;5.727622242
6241;Bunde;Limburg;50.90012471;5.726379814
6243;Geulle;Limburg;50.92895974;5.758119043
6245;Eijsden;Limburg;50.77620791;5.714204064
6247;Gronsveld;Limburg;50.80594935;5.729078229
6251;Eckelrade;Limburg;50.80727797;5.764282619
6252;Eckelrade;Limburg;50.8023258;5.761720995
6255;Noorbeek;Limburg;50.78458593;5.831009036
6261;Mheer;Limburg;50.78470418;5.790858125
6262;Banholt;Limburg;50.78863028;5.807768275
6265;Sint Geertruid;Limburg;50.79724837;5.764546626
6267;Cadier en Keer;Limburg;50.82913956;5.758800821
6268;Bemelen;Limburg;50.84317692;5.789270304
6269;Margraten;Limburg;50.81265875;5.833678283
6270;Gulpen;Limburg;50.81666039;5.902130398
6271;Gulpen;Limburg;50.81425807;5.903124685
6273;Ingber;Limburg;50.81723677;5.857316272
6274;Reijmerstok;Limburg;50.79941074;5.836329855
6276;Heijenrath;Limburg;50.77384205;5.8722568
6277;Slenaken;Limburg;50.77467268;5.845111921
6278;Beutenaken;Limburg;50.78057927;5.855306579
6281;Mechelen;Limburg;50.79309206;5.925612415
6285;Epen;Limburg;50.7602398;5.919608112
6286;Wittem;Limburg;50.80997014;5.920749227
6287;Eys;Limburg;50.82495476;5.933782608
6289;Elkenrade;Limburg;50.84173262;5.919335632
6290;Vaals;Limburg;50.77103236;6.023375679
6291;Vaals;Limburg;50.77679219;6.008791819
6294;Vijlen;Limburg;50.78965682;5.956702784
6295;Lemiers;Limburg;50.79562529;5.977088237
6300;Valkenburg;Limburg;52.17789686;4.434569738
6301;Valkenburg;Limburg;50.86861425;5.823032292
6305;Schin op Geul;Limburg;50.85333028;5.868747557
6307;Scheulder;Limburg;50.8277962;5.847586483
6311;Ransdaal;Limburg;50.86472444;5.888945609
6312;Ransdaal;Limburg;50.85925357;5.886801356
6320;Wijlre;Limburg;52.08741024;4.65582715
6321;Wijlre;Limburg;50.83486077;5.893409412
6325;Berg en Terblijt;Limburg;50.8631038;5.777180758
6333;Schimmert;Limburg;50.90295737;5.824273792
6336;Hulsberg;Limburg;50.88416908;5.853427105
6341;Walem;Limburg;50.86376963;5.870100328
6342;Walem;Limburg;50.86058503;5.866018909
6343;Klimmen;Limburg;50.88845648;5.90387446
6350;Bocholtz;Limburg;52.08741024;4.65582715
6351;Bocholtz;Limburg;50.8161338;6.014188023
6353;Baneheide;Limburg;50.81838626;5.97335302
6360;Nuth;Limburg;50.91175765;5.893444872
6361;Nuth;Limburg;50.91988205;5.877982754
6363;Wijnandsrade;Limburg;50.9074895;5.88825098
6365;Schinnen;Limburg;50.94071389;5.876176139
6367;Voerendaal;Limburg;50.87843628;5.923545007
6369;Simpelveld;Limburg;50.83275884;5.982572073
6370;Landgraaf;Limburg;50.905587;6.020020109
6371;Landgraaf;Limburg;50.89862605;6.024856364
6372;Landgraaf;Limburg;50.89473103;6.025468966
6373;Landgraaf;Limburg;50.9071411;6.036280984
6374;Landgraaf;Limburg;50.91309947;6.050106023
6400;Heerlen;Limburg;50.88781347;5.970805232
6401;Heerlen;Limburg;50.88781347;5.970805232
6411;Heerlen;Limburg;50.88495719;5.985191996
6412;Heerlen;Limburg;50.90689203;5.945179788
6413;Heerlen;Limburg;50.91939143;5.949481684
6414;Heerlen;Limburg;50.92359381;5.971555914
6415;Heerlen;Limburg;50.89396556;5.994854444
6416;Heerlen;Limburg;50.88240452;6.00445307
6417;Heerlen;Limburg;50.87985454;5.984488334
6418;Heerlen;Limburg;50.86463295;6.008875817
6419;Heerlen;Limburg;50.87608315;5.966817012
6421;Heerlen;Limburg;50.9276033;5.951712644
6422;Heerlen;Limburg;50.8535481;5.991602672
6430;Hoensbroek;Limburg;50.93166878;5.922478827
6431;Hoensbroek;Limburg;50.92959656;5.921983075
6432;Hoensbroek;Limburg;50.92506529;5.91741764
6433;Hoensbroek;Limburg;50.90916733;5.927643292
6436;Amstenrade;Limburg;50.93880559;5.92079425
6438;Oirsbeek;Limburg;50.95104227;5.917794282
6439;Doenrade;Limburg;50.96564755;5.907156319
6440;Brunssum;Limburg;50.95293048;5.975090032
6441;Brunssum;Limburg;50.95357635;5.97364328
6442;Brunssum;Limburg;50.95245043;5.978683571
6443;Brunssum;Limburg;50.94467648;5.980024035
6444;Brunssum;Limburg;50.94217433;5.948174243
6445;Brunssum;Limburg;50.9347101;5.972496456
6446;Brunssum;Limburg;50.9334764;5.931375258
6447;Merkelbeek;Limburg;50.95447071;5.931445343
6450;Schinveld;Limburg;50.97172456;5.97688293
6451;Schinveld;Limburg;50.96773126;5.987021113
6454;Jabeek;Limburg;50.97849507;5.937641639
6456;Bingelrade;Limburg;50.97091599;5.931261303
6460;Kerkrade;Limburg;50.86832902;6.063946999
6461;Kerkrade;Limburg;50.86447543;6.063300072
6462;Kerkrade;Limburg;50.85777751;6.064707637
6463;Kerkrade;Limburg;50.87030602;6.070860635
6464;Kerkrade;Limburg;50.88302842;6.062416133
6465;Kerkrade;Limburg;50.85082898;6.023431209
6466;Kerkrade;Limburg;50.85770376;6.02328807
6467;Kerkrade;Limburg;50.87074253;6.021905308
6468;Kerkrade;Limburg;50.87479052;6.057439464
6469;Kerkrade;Limburg;50.89324496;6.045707113
6470;Eygelshoven;Limburg;52.08741024;4.65582715
6471;Eygelshoven;Limburg;50.89026448;6.065112902
6500;Nijmegen;Gelderland;51.84608719;5.854794917
6501;Nijmegen;Gelderland;51.84608719;5.854794917
6503;Nijmegen;Gelderland;51.84608719;5.854794917
6504;Nijmegen;Gelderland;51.84608719;5.854794917
6511;Nijmegen;Gelderland;51.84307912;5.863737754
6512;Nijmegen;Gelderland;51.8391123;5.858308829
6515;Nijmegen;Gelderland;51.88032158;5.839730924
6521;Nijmegen;Gelderland;51.84217453;5.866815075
6522;Nijmegen;Gelderland;51.83484998;5.889408449
6523;Nijmegen;Gelderland;51.83202011;5.892224414
6524;Nijmegen;Gelderland;51.83010895;5.867978467
6525;Nijmegen;Gelderland;51.82470484;5.873205544
6531;Nijmegen;Gelderland;51.82577028;5.848988534
6532;Nijmegen;Gelderland;51.83134561;5.839374839
6533;Nijmegen;Gelderland;51.81484926;5.845949404
6534;Nijmegen;Gelderland;51.82468596;5.825272954
6535;Nijmegen;Gelderland;51.80369597;5.819721977
6536;Nijmegen;Gelderland;51.79914583;5.803710763
6537;Nijmegen;Gelderland;51.80482717;5.799400506
6538;Nijmegen;Gelderland;51.81825421;5.803447705
6541;Nijmegen;Gelderland;51.84652807;5.840252311
6542;Nijmegen;Gelderland;51.839345;5.837230914
6543;Nijmegen;Gelderland;51.83581039;5.831166469
6544;Nijmegen;Gelderland;51.83244585;5.810057637
6545;Nijmegen;Gelderland;51.82762488;5.796819081
6546;Nijmegen;Gelderland;51.83164603;5.79551256
6550;Weurt;Gelderland;51.85474179;5.820754458
6551;Weurt;Gelderland;51.85387442;5.812751051
6560;Groesbeek;Gelderland;51.7850096;5.929730773
6561;Groesbeek;Gelderland;51.78612459;5.917979731
6562;Groesbeek;Gelderland;51.77339739;5.942159036
6564;Heilig Landstichting;Gelderland;51.82000249;5.887472009
6566;Millingen aan de Rijn;Gelderland;51.86388733;6.041382297
6570;Berg en Dal;Gelderland;52.08741024;4.65582715
6571;Berg en Dal;Gelderland;51.82639627;5.904092714
6572;Berg en Dal;Gelderland;51.81917506;5.925751242
6573;Beek;Gelderland;51.8308746;5.930771446
6574;Ubbergen;Gelderland;51.83583645;5.903467359
6575;Persingen;Gelderland;51.84124265;5.949027192
6576;Ooij;Gelderland;51.85521198;5.940946295
6577;Erlecom;Gelderland;51.84659766;5.946077548
6578;Leuth;Gelderland;51.83956366;5.991832202
6579;Kekerdom;Gelderland;51.86055219;5.988058357
6580;Malden;Gelderland;51.77794647;5.853138766
6581;Malden;Gelderland;51.78035883;5.856699993
6582;Heumen;Gelderland;51.76388717;5.842125972
6584;Molenhoek;Limburg;51.76734314;5.877362678
6585;Mook;Limburg;51.75384317;5.876610867
6586;Plasmolen;Limburg;51.73637027;5.923537113
6587;Middelaar;Limburg;51.72696397;5.918422631
6590;Gennep;Limburg;51.69415104;5.969035446
6591;Gennep;Limburg;51.70224417;5.969191552
6595;Ottersum;Limburg;51.70432923;5.98499495
6596;Milsbeek;Limburg;51.73005401;5.952409285
6598;Heijen;Limburg;51.67611913;5.976644828
6599;Ven-Zelderheide;Limburg;51.71245742;6.013294883
6600;Wijchen;Gelderland;51.81273636;5.71989077
6601;Wijchen;Gelderland;51.81343447;5.723026092
6602;Wijchen;Gelderland;51.80720993;5.708496413
6603;Wijchen;Gelderland;51.80163067;5.756536294
6604;Wijchen;Gelderland;51.82419512;5.727397154
6605;Wijchen;Gelderland;51.79894531;5.731584714
6606;Niftrik;Gelderland;51.79762012;5.695686615
6610;Overasselt;Gelderland;51.7656296;5.778490961
6611;Overasselt;Gelderland;51.75914079;5.794754822
6612;Nederasselt;Gelderland;51.77129857;5.747856053
6613;Balgoij;Gelderland;51.77906184;5.712788645
6615;Leur;Gelderland;51.8281547;5.703386484
6616;Hernen;Gelderland;51.83551848;5.685428694
6617;Bergharen;Gelderland;51.83891952;5.6418536
6620;Dreumel;Gelderland;51.84051782;5.421273518
6621;Dreumel;Gelderland;51.8437544;5.421304002
6624;Heerewaarden;Gelderland;51.80225181;5.365237356
6626;Alphen;Gelderland;51.83302859;5.486825749
6627;Maasbommel;Gelderland;51.8378125;5.533616981
6628;Altforst;Gelderland;51.85993933;5.542850291
6629;Appeltern;Gelderland;51.84171362;5.548007603
6631;Horssen;Gelderland;51.85470787;5.626063434
6634;Batenburg;Gelderland;51.83096258;5.614059178
6640;Beuningen;Gelderland;52.34119743;7.01772093
6641;Beuningen Gld;Gelderland;51.86531061;5.758433071
6642;Beuningen Gld;Gelderland;51.85491528;5.760795205
6644;Ewijk;Gelderland;51.86984127;5.737400325
6645;Winssen;Gelderland;51.88033069;5.706147711
6650;Druten;Gelderland;51.89289564;5.613390438
